trt,Y,X1,X2,X3,X4,X5,X6,E1,E2,E3,Y0,Y1,trueGrp,estGrp,mmt
0,-6.992,0.274,-1.221,-0.785,-1.796,1.112,-1.752,1,1,0,-6.992,1.917,10,9,10.052
1,-4.326,-0.111,0.354,0.889,-1.851,-0.432,-0.514,1,0,0,-9.354,-4.326,6,6,6.09
0,-1.167,-0.792,0.276,-0.205,1.489,-2.369,0.839,0,1,0,-1.167,7.599,9,9,9.232
0,-4.86,-0.336,1.116,0.273,1.233,-1.103,0.142,0,0,1,-4.86,-5.962,1,2,1.1
0,1.3,-0.279,-0.726,-0.516,1.169,-1.913,-0.515,0,0,0,1.3,4.278,5,5,5.135
0,-9.039,-1.894,1.002,-0.435,-0.232,-1.715,-0.833,0,0,1,-9.039,-9.349,1,1,1.005
0,2.947,1.149,-2.352,0.191,1.225,-0.085,0.634,0,0,1,2.947,3.179,1,2,1.219
1,1.998,-1.099,-1.222,1.09,-0.779,-0.976,-2.63,1,1,0,-5.397,1.998,10,9,9.993
1,-3.924,1.445,-0.048,-0.377,0.254,0.08,0.31,1,0,1,-3.232,-3.924,2,2,2.06
1,2.933,-0.765,-1.292,2.373,-0.9,-1.032,-0.622,1,1,0,-6.185,2.933,10,9,10.098
1,0.107,0.991,1.2,-0.84,-0.259,1.228,0.627,0,0,0,-3.405,0.107,5,5,5.181
1,2.785,-0.829,-1.064,1.726,-0.005,0.495,1.144,0,0,0,-0.36,2.785,5,5,5.106
1,2.417,-0.583,-1.317,2.016,-0.757,0.105,0.103,0,0,0,-2.734,2.417,5,4,5.038
0,-3.213,2.95,-1.623,-0.768,-1.081,-0.698,-1.385,1,0,0,-3.213,3.289,6,6,6.045
0,-4.199,-0.248,0.55,-1.241,0.821,-0.794,1.268,0,1,1,-4.199,2.194,5,4,5.078
1,-4.241,-0.348,-0.164,2.207,-0.381,0.044,-0.645,1,1,1,-8.994,-4.241,6,6,5.915
0,-7.396,-1.304,0.302,-0.127,0.638,0.438,-0.095,1,1,1,-7.396,-1.049,6,7,6.105
0,-5.693,0.372,1.321,-1.465,0.678,1.469,-0.678,0,0,0,-5.693,1.049,5,5,5.237
0,-6.316,0.404,1.096,-0.873,0.133,0.187,0.902,1,1,0,-6.316,4.446,10,10,10.273
1,1.864,1.339,-0.457,-0.2,0.451,1.114,-0.408,1,1,1,-4.796,1.864,6,6,6.014
0,0.068,1.475,-0.922,-0.942,0.71,-0.088,1.215,0,1,0,0.068,11.634,9,9,9.163
0,-6.002,1.018,-0.452,1.101,0.553,-0.099,-0.594,1,1,1,-6.002,1.267,6,6,6.002
0,-4.808,-1.75,-0.549,-0.382,-0.312,-0.483,0.935,0,1,1,-4.808,1.086,5,4,4.948
1,-4.719,-1.64,-0.913,-0.061,-2.005,1.433,-0.797,0,1,1,-8.588,-4.719,5,3,4.808
1,1.692,-0.214,0.65,1.087,0.406,0.236,-0.941,0,1,0,-6.275,1.692,9,9,9.15
0,-5.288,-1.644,0.812,-1.333,0.783,-0.972,-1.81,0,1,0,-5.288,3.048,9,9,9.197
0,-4.012,0.199,-0.239,-0.484,0.509,-1.051,-0.456,0,0,1,-4.012,-2.871,1,1,0.96
1,-1.263,-0.168,-0.642,1.282,-0.102,0.094,-0.645,0,1,1,-6.763,-1.263,5,3,4.887
0,-2.635,0.733,0.217,0.087,1.107,-0.186,-0.274,1,1,0,-2.635,8.411,10,10,10.221
0,-4.405,-0.606,-0.984,-0.765,-0.272,0.644,-0.714,1,1,1,-4.405,-1.347,6,6,6.015
0,-8.172,-0.32,1.469,-0.201,-0.373,1.273,0.038,1,0,0,-8.172,-2.7,6,7,6.235
1,3.309,-0.39,-0.462,-0.994,0.506,0.815,-0.185,0,0,0,-2.993,3.309,5,5,5.173
1,-1.113,0.305,-1.537,1.477,-0.564,-0.341,1.631,1,0,1,-3.678,-1.113,2,3,2.081
1,-1.671,-0.119,-0.015,-0.969,-0.592,0.468,-1.542,0,0,0,-7.031,-1.671,5,5,5.121
0,-4.094,-0.523,-0.881,-1.128,-0.366,1.227,-1.159,1,1,0,-4.094,6.031,10,10,10.176
1,0.733,-0.922,1.71,1.216,-0.301,-1.677,0.537,0,1,0,-9.071,0.733,9,9,9.145
0,-4.725,-0.818,-1.646,0.833,1.285,-1.172,-1.451,1,1,1,-4.725,1.609,6,7,6.208
1,-1.461,-1.529,0.613,-0.07,-0.973,1.447,1.39,1,0,0,-7.381,-1.461,6,7,6.202
0,-6.191,1.518,-0.587,-0.917,-1.458,-0.372,-0.617,0,0,1,-6.191,-8.074,1,1,0.793
1,-11.04,0.345,1.877,0.727,-1.309,2.503,1.024,0,0,1,-11.497,-11.04,1,1,0.843
0,-3.741,0.462,0.394,0.285,0.736,1.038,-0.232,1,1,0,-3.741,5.932,10,10,10.21
1,-0.426,0.731,-0.818,2.206,-0.213,-0.499,-0.54,1,1,1,-6.147,-0.426,6,6,5.933
0,-7.723,-0.594,1.326,1.46,-0.643,-1.358,0.662,0,0,0,-7.723,-3.143,5,5,5.152
0,-0.364,-0.354,-1.095,0.732,0.899,-2.621,-0.811,0,1,0,-0.364,10.815,9,8,9.103
1,-3.251,0.379,0.547,1.302,-0.752,0.713,0.589,0,1,1,-8.996,-3.251,5,3,4.875
1,-9.422,-0.039,2.139,-0.382,-1.117,-0.616,-0.126,1,1,1,-15.779,-9.422,6,6,5.969
1,-0.367,0.219,1.084,0.778,0.852,0.58,1.001,0,1,1,-6.649,-0.367,5,4,5.05
0,-4.381,0.753,-0.462,-0.536,0.554,0.773,-1.088,1,0,1,-4.381,-2.42,2,2,2.048
0,-9.877,0.507,2.283,-0.032,-0.395,-0.406,0.513,0,0,1,-9.877,-9.863,1,1,0.961
0,-7.343,-0.168,-0.365,0.206,0.166,-0.247,-1.308,0,1,1,-7.343,-0.244,5,3,4.933
0,-6.066,-1.48,-0.725,-0.204,0.472,-1.793,-0.067,1,0,1,-6.066,-3.443,2,2,2.027
0,-3.906,-0.333,-0.61,-0.185,-0.265,0.484,1.378,0,1,1,-3.906,1.879,5,4,4.941
0,-4.075,0.17,0.558,0.956,0.722,-1.617,0.984,0,1,0,-4.075,7.3,9,9,9.149
1,-2.785,0.338,-1.203,0.942,-0.078,0.257,0.738,1,0,1,-5.667,-2.785,2,2,1.984
1,8.969,1.762,-0.329,0.011,-0.39,-0.742,1.624,0,1,0,-3.134,8.969,9,8,8.902
0,-1.364,-0.212,-1.868,0.533,1.519,0.12,-1.11,1,0,1,-1.364,1.663,2,3,2.246
1,1.335,-1.298,0.191,-0.392,-1.027,-0.542,-0.903,0,1,0,-7.085,1.335,9,8,9.107
1,0.356,0.745,-1.484,1.281,1.015,0.396,-0.107,0,0,1,-1.83,0.356,1,2,1.095
0,1.633,1.433,-0.696,-1.941,0.718,-2.012,-0.185,0,0,0,1.633,5.769,5,4,5.073
0,-3.531,0.102,-0.864,-1.398,-0.328,2.366,1.704,1,0,1,-3.531,-2.23,2,2,1.9
1,-1.17,-0.266,-0.698,1.762,-0.91,-0.649,-0.601,1,0,0,-6.531,-1.17,6,7,6.096
0,-2.495,-0.843,-0.888,0.533,0.073,-0.455,-0.325,0,1,0,-2.495,8.234,9,8,9.106
0,-9.99,0.993,0.378,-1.355,-1.196,0.381,-1.16,0,1,1,-9.99,-3.896,5,3,4.888
0,-4.299,-1.004,-1.27,-2.15,-0.117,-0.897,-1.032,1,0,1,-4.299,-2.003,2,2,2.025
0,-4.56,0.443,0.581,-1.68,0.229,-1.05,-0.07,0,1,0,-4.56,5.109,9,9,9.177
0,-5.369,-0.458,-1.734,0.542,-0.773,-0.806,-2.203,0,1,1,-5.369,-3.952,5,3,4.847
1,2.901,-0.627,-1.066,1.081,-0.365,-0.134,-0.343,0,0,0,-2.825,2.901,5,4,5.076
1,-4.021,0.723,0.133,0.466,0.966,0.403,-0.59,1,0,1,-5.135,-4.021,2,3,2.086
0,-1.331,-0.377,-0.774,2,0.996,-0.601,0.19,0,1,0,-1.331,7.242,9,8,9.103
0,-0.111,-0.368,-0.629,-0.42,2.147,0.537,0.738,0,0,1,-0.111,2.755,1,2,1.206
1,-5.709,-0.985,-0.103,0.973,-1.044,0.813,1.89,0,0,1,-4.904,-5.709,1,1,0.937
0,-7.488,0.445,0.104,-0.141,-0.8,-0.875,1.186,1,0,1,-7.488,-3.911,2,2,1.968
0,-3.147,1.537,0.791,-0.696,0.705,-1.532,0.844,0,1,0,-3.147,7.32,9,9,9.201
1,8.565,0.536,-0.769,-0.242,1.824,0.671,-0.044,0,0,0,1.891,8.565,5,5,5.157
1,-7.157,-0.61,0.909,1.104,-0.463,0.729,-3.101,1,1,1,-12.873,-7.157,6,5,5.847
1,4.253,-0.017,0.084,1.662,-0.347,-1.16,1.364,1,1,0,-6.189,4.253,10,10,10.174
0,3.074,-0.73,-1.041,0.37,2.218,-0.725,-0.132,0,1,0,3.074,11.3,9,9,9.318
0,-7.939,-1.632,0.284,-0.688,0.598,0.196,0.546,1,1,1,-7.939,-0.29,6,7,6.147
0,-5.67,-1.593,-0.239,0.406,-0.056,-1.337,-0.162,0,0,1,-5.67,-4.647,1,1,0.938
1,4.999,-1.514,-0.913,0.676,0.491,2.041,0.084,0,1,0,-1.126,4.999,9,8,9.102
1,5.428,-0.465,0.182,0.001,0.641,1.554,0.013,0,1,0,-3.222,5.428,9,9,9.184
1,-0.916,0.926,-0.658,-0.109,-0.578,-0.071,-0.199,1,1,1,-7.713,-0.916,6,6,5.889
1,-5.059,-1.052,2.487,-0.612,-0.063,-0.067,-0.273,0,0,0,-10.18,-5.059,5,5,5.254
0,-7.117,0.451,2.095,0.593,0.258,1.033,1.14,0,0,0,-7.117,-1.575,5,5,5.214
1,-1.953,-0.914,0.295,1.116,0.78,0.198,-0.761,0,1,1,-6.406,-1.953,5,4,5.039
1,2.827,-1.003,-0.702,1.371,-0.498,-1.895,1.545,0,0,0,-3.519,2.827,5,4,5.086
1,7.637,0.574,-0.273,-0.468,-0.958,1.632,1.397,0,1,0,-4.567,7.637,9,8,9.045
0,-2.264,-0.285,-0.892,-1.239,0.522,0.357,0.278,1,0,0,-2.264,2.42,6,7,6.239
0,-7.613,-0.147,1.774,-1.373,-0.398,-0.322,-0.291,0,1,0,-7.613,0.529,9,9,9.177
0,-5.328,-2.043,0.293,-0.327,0.803,-1.034,0.917,1,1,1,-5.328,0.411,6,7,6.126
0,-5.693,0.309,1.215,1.29,1.225,1.111,0.431,1,0,0,-5.693,0.99,6,8,6.301
1,4.377,1.414,-0.302,1.527,-1.013,0.517,0.769,0,1,0,-4.239,4.377,9,8,9.027
1,2.978,2.091,0.147,-1.4,0.377,-0.679,-0.471,1,0,0,-2.705,2.978,6,6,6.086
0,-12.741,-0.218,1.086,-1.225,-2.025,0.972,-0.002,0,1,1,-12.741,-6.394,5,3,4.905
1,-5.603,-1.586,-0.651,0.803,0.191,0.438,-0.093,0,0,1,-6.034,-5.603,1,1,0.99
1,0.8,-0.375,-0.647,2.558,0.365,-0.215,-0.607,1,0,0,-7.417,0.8,6,7,6.256
1,2.025,-1.145,-0.325,-1.283,-1.397,0.514,0.672,1,1,0,-7.047,2.025,10,9,10.121
1,-1.48,0.191,-0.138,1.31,-1.059,0.09,-1.292,0,0,0,-7.352,-1.48,5,4,5.023
0,-2.217,0.204,-0.692,-1.028,1.041,0.968,-2.152,1,0,0,-2.217,0.941,6,6,6.084
0,-9.185,0.288,2.27,0.902,1.051,-0.795,0.578,0,0,1,-9.185,-5.913,1,1,1.061
0,-1.239,-0.183,0.861,-0.54,0.91,2.051,1.021,0,0,0,-1.239,2.795,5,5,5.164
1,1.463,0.1,0.284,-0.152,0.29,0.53,1.325,1,1,1,-4.795,1.463,6,6,6.09
0,-3.385,-1.225,-0.216,-1.916,0.003,-0.337,-0.419,0,0,0,-3.385,3.415,5,5,5.109
0,-0.367,0.578,-1.941,-0.148,0.413,-0.282,-1.072,0,1,0,-0.367,7.379,9,9,9.274
1,5.091,1.151,0.32,0.389,-0.64,-0.704,1.197,0,1,0,-3.334,5.091,9,8,9.1
1,4.225,-0.925,1.546,1.152,0.597,-0.024,1.57,1,1,0,-6.92,4.225,10,10,10.336
0,-2.488,-0.41,-1.047,0.24,0.294,0.679,0.573,0,1,1,-2.488,2.66,5,4,4.975
1,7.833,2.218,-0.083,0.94,0.903,1.583,0.242,1,1,0,-2.14,7.833,10,9,9.982
1,0.953,-0.91,-0.679,-1.323,0.2,0.492,0.091,1,1,1,-5.483,0.953,6,6,6.07
1,0.768,0.366,-1.023,0.178,-2.34,-1.171,2.003,0,0,0,-5.765,0.768,5,4,5.006
1,-3.776,1.174,-0.987,-0.936,-2.659,0.967,-0.422,1,1,1,-10.167,-3.776,6,6,5.875
0,-10.522,-0.855,0.63,-0.879,-0.934,-0.916,-0.343,1,0,1,-10.522,-8.809,2,2,2.011
1,-3.942,0.976,-0.033,0.204,-0.601,-0.029,0.22,1,0,1,-8.078,-3.942,2,2,1.963
1,4.431,-1.07,0.767,-0.703,-0.096,-0.296,0.767,0,1,0,-5.143,4.431,9,9,9.194
0,-8.791,0.65,1.632,-0.441,-0.178,0.92,1.551,1,0,1,-8.791,-5.668,2,3,2.118
0,-2.587,0.226,-0.378,0.597,0.006,-0.701,-0.183,1,1,0,-2.587,5.615,10,9,10.101
0,-3.173,0.258,0.728,-1.036,1.207,-1.016,-0.563,0,0,0,-3.173,2.721,5,5,5.22
1,0.538,-1.201,-0.356,-0.407,-0.801,-0.597,1.582,1,0,0,-4.943,0.538,6,7,6.172
1,-4.452,-0.069,-1.676,0.389,-1.109,-0.582,-0.28,1,0,1,-6.627,-4.452,2,2,2.034
0,-3.574,1.424,0.238,-2.333,0.613,-1.044,0.432,1,1,1,-3.574,1.216,6,6,6.058
1,-4.605,0.218,0.684,-0.633,1.015,-0.628,0.549,0,0,1,-3.219,-4.605,1,1,1.059
0,-3.842,-0.885,-0.047,-0.409,-0.054,0.078,1.904,1,1,0,-3.842,5.823,10,10,10.214
0,-9.832,-2.651,0.496,0.924,0.375,0.595,-1.117,1,0,1,-9.832,-8.831,2,3,2.117
0,-3.252,-1.239,-0.24,0.121,0.654,0.814,-0.616,0,0,0,-3.252,1.458,5,5,5.148
1,0.322,1.043,-1.596,-0.25,-0.908,-1.427,-2.205,0,0,0,-2.926,0.322,5,4,5.001
0,-9.563,-0.673,0.273,-1.328,-0.802,0.791,0.214,1,0,1,-9.563,-3.862,2,2,2.038
1,-2.646,0.198,-0.41,-1.385,-0.516,-0.032,0.897,1,0,1,-4.406,-2.646,2,2,1.974
1,-1.011,-0.206,2.161,1.038,-1.15,-0.917,0.737,0,1,0,-10.645,-1.011,9,8,9.109
0,-1.28,-0.268,-0.613,-1.098,0.015,0.245,-0.438,0,0,0,-1.28,0.562,5,5,5.134
1,-3.236,-0.987,0.046,1.128,-0.819,-2.12,-0.446,0,1,1,-7.724,-3.236,5,3,4.867
1,-5.317,-0.127,0.448,0.018,0.308,0.573,0.645,1,0,1,-6.907,-5.317,2,3,2.092
1,-3.652,-0.372,1.498,0.441,-1.199,0.789,-0.125,0,0,0,-10.84,-3.652,5,5,5.122
0,-9.13,-1.324,1.412,0.308,-0.081,-0.807,-1.29,0,1,0,-9.13,1.387,9,9,9.178
0,-1.568,1.399,-1.163,-1.503,1.712,0.792,-0.93,1,1,1,-1.568,5.026,6,7,6.095
1,-6.068,-1.637,0.126,0.862,-0.936,-0.239,-0.987,0,1,1,-9.248,-6.068,5,3,4.903
1,1.023,0.083,0.906,1.141,0.592,-0.055,0.88,0,0,0,-3.102,1.023,5,5,5.182
1,-6.323,-0.058,-0.254,0.237,-0.025,0.956,-1.636,0,0,1,-7.846,-6.323,1,1,0.914
0,-13.791,-0.788,2.136,-0.018,-0.031,-1.356,-3.005,0,0,1,-13.791,-14.057,1,1,0.763
0,0.585,-0.247,-0.521,-0.868,1.25,-1.195,0.026,1,1,0,0.585,10.157,10,10,10.245
1,5.401,-0.004,-0.101,-0.713,-0.363,0.067,-0.189,1,1,0,-3.481,5.401,10,10,10.158
1,5.692,1.5,-0.248,-0.504,0.929,-0.5,-0.94,0,1,0,-3.213,5.692,9,8,9.111
1,-1.69,-1.407,-0.331,0.571,0.883,0.777,-0.163,0,0,1,-5.112,-1.69,1,1,1.01
1,0.825,0.361,-1.245,0,-0.812,-1.054,0.632,1,1,1,-6.048,0.825,6,5,5.872
1,-2.791,0.903,2.067,0.335,0.215,0.757,-1.027,0,0,0,-8.37,-2.791,5,5,5.191
1,-4.974,-1.005,-0.014,-0.486,-1.095,0.815,-1.159,0,1,1,-9.74,-4.974,5,3,4.906
0,-8.396,-0.43,0.173,-0.045,0.323,-0.986,-2.076,0,0,0,-8.396,-2.175,5,4,5.05
1,0.277,-2.397,-1.666,-1.046,-0.106,0.329,-0.99,1,1,1,-6.765,0.277,6,7,6.161
0,-10.632,0.357,2.523,-1.357,0.044,0.105,0.583,1,1,0,-10.632,-0.134,10,10,10.313
1,1.767,0.947,0.579,-2.091,-0.649,-0.886,-0.046,1,0,0,-5.847,1.767,6,7,6.156
1,11.667,1.54,-0.77,0.181,2.181,0.978,-1.315,1,1,0,0.443,11.667,10,10,10.369
0,-6.929,-0.125,0.35,0.03,0.171,-0.194,-0.083,1,1,1,-6.929,-0.416,6,6,6.051
1,3.469,-0.489,-2.982,-0.091,-0.908,0.747,-0.254,1,1,1,-4.11,3.469,6,7,6.224
1,-2.248,0.646,-0.115,-0.672,-2.103,-0.72,-0.624,0,0,0,-9.177,-2.248,5,4,4.994
1,5.467,0.943,0.216,0.949,0.698,-0.97,0.652,1,1,0,-4.702,5.467,10,10,10.213
1,4.836,-1.224,-0.007,-0.381,-0.825,3.047,0.871,0,1,0,-4.941,4.836,9,8,9.056
0,-8.396,-1.267,1.639,-0.456,0.039,0.788,-0.6,0,1,0,-8.396,1.301,9,9,9.211
1,2.735,2.45,-0.993,-0.548,1.125,0.322,0.318,0,0,1,2.423,2.735,1,1,0.903
1,-1.942,-1.23,1.301,0.448,-0.006,0.806,1.511,1,1,1,-9.491,-1.942,6,7,6.126
0,-2.173,-1.131,-0.757,-1.082,1.044,0.837,-1.474,0,0,0,-2.173,0.782,5,5,5.199
0,-17.195,-0.862,3.326,0.215,-0.406,0.368,-0.108,1,0,1,-17.195,-13.793,2,3,2.151
1,1.983,-0.777,-1.541,-0.765,-2.76,-1.981,-0.535,0,1,0,-7.952,1.983,9,9,9.14
1,6.108,1.185,-0.45,0.753,-0.325,0.952,0.389,1,1,0,-4.222,6.108,10,9,10.105
1,3.433,-0.213,-1.257,1.413,1.057,1.22,-0.476,0,1,1,-3.162,3.433,5,4,4.95
0,-1.371,-0.75,-0.163,-1.388,0.961,0.179,-0.096,0,1,0,-1.371,6.571,9,9,9.193
1,5.908,-0.598,-0.784,-0.187,1.209,0.083,1.512,0,0,0,2.939,5.908,5,5,5.206
1,1.951,-0.511,-0.657,0.097,-0.569,0.18,0.319,0,0,0,-2.327,1.951,5,4,5.069
0,4.495,0.288,-0.189,-1.861,1.591,0.078,0.721,0,1,0,4.495,10.663,9,9,9.162
0,-5.6,-0.741,-0.463,-1.064,-0.74,-0.484,1.314,1,1,1,-5.6,-1.452,6,6,5.979
0,-7.614,-1.464,1.185,-0.547,0.827,0.405,-0.033,1,0,1,-7.614,-5.395,2,3,2.177
0,-5.188,-0.199,-0.883,0.849,0.279,-0.006,-0.337,1,0,1,-5.188,-2.56,2,2,2.029
0,-4.495,0.406,0.154,1.599,1.3,0.094,-0.28,1,0,0,-4.495,3.918,6,7,6.258
0,-2.757,-0.808,-0.425,-0.293,-0.178,0.879,0.498,0,0,0,-2.757,3.402,5,4,5.096
0,-6.122,-1.286,-0.727,0.495,0.148,-0.231,-1.319,1,1,0,-6.122,4.128,10,10,10.183
1,3.205,0,-0.896,2.198,-0.451,-1.043,1.5,1,0,0,-1.153,3.205,6,7,6.185
0,-1.134,1.302,-1.144,0.126,0.159,-0.89,-0.343,0,0,0,-1.134,2.641,5,4,5.082
1,-1.285,-1.393,-0.237,-0.271,-1.58,0.537,0.075,0,0,0,-7.188,-1.285,5,4,5.016
1,-1.072,-1.755,-0.372,-0.257,0.681,0.318,0.077,1,1,1,-6.148,-1.072,6,6,6.053
0,-5.197,-1.677,0.112,-1.021,-0.168,1.189,1.125,1,0,0,-5.197,1.748,6,8,6.281
0,0.4,-1.049,-0.917,0.682,1.32,0.181,0.157,1,1,0,0.4,8.18,10,10,10.234
0,-0.105,-1.258,-0.543,-0.195,1.108,1.345,0.904,1,1,0,-0.105,7.956,10,10,10.219
1,-0.44,-1.04,-0.441,0.524,-0.848,-0.737,-0.803,1,0,0,-5.948,-0.44,6,7,6.119
1,3.71,0.643,0.44,0.179,-0.33,0.284,-0.337,1,1,0,-5.99,3.71,10,10,10.151
0,-0.475,1.264,-0.875,-1.256,0.873,1.663,-0.672,0,1,1,-0.475,3.087,5,4,4.97
0,-2.303,2.507,0.92,-0.492,1.224,1.964,-0.104,0,1,1,-2.303,0.983,5,3,4.919
1,-4.06,-0.309,0.473,-0.418,-0.891,1.215,-0.718,0,0,0,-6.44,-4.06,5,4,5.096
0,-3.944,-0.821,-1.459,1.437,0.084,-0.677,-1.308,0,0,1,-3.944,-3.507,1,2,1.105
1,-0.117,1.253,1.193,2.426,0.981,0.568,0.916,1,0,0,-3.966,-0.117,6,8,6.354
0,-6.849,-0.703,1.162,-0.02,0.329,-1.237,0.614,0,1,1,-6.849,-0.472,5,4,5.07
0,4.089,0.014,-2.38,-0.511,1.603,1.291,0.172,1,1,0,4.089,13.448,10,10,10.411
1,-10.116,-0.359,0.008,0.573,-1.386,0.543,-1.436,1,0,1,-10.659,-10.116,2,2,1.938
1,-3.314,2.101,0.341,-0.325,-0.266,1.357,-1.099,1,0,1,-7.849,-3.314,2,2,1.932
0,2.087,0.21,-1.452,0.078,1.676,-1.647,-0.831,0,1,0,2.087,11.565,9,9,9.253
0,-3.44,-0.512,0.87,0.269,0.951,0.58,1.071,0,0,1,-3.44,-3.238,1,1,1.084
1,-1.235,1.856,1.28,-0.234,0.408,0.021,-0.2,0,0,0,-5.207,-1.235,5,4,5.028
0,-2.249,1.967,-0.411,0.342,0.896,-0.841,-1.018,1,1,0,-2.249,7.229,10,9,9.986
1,0.261,0.101,-0.283,1.243,0.791,1,0.339,1,1,1,-5.947,0.261,6,6,6.009
0,-3.064,0.285,0.585,-0.895,0.264,0.404,1.012,0,0,0,-3.064,4.245,5,5,5.209
1,5.033,0.05,1.094,1.74,1.377,-0.637,0.673,0,1,0,-4.907,5.033,9,9,9.215
1,2.721,1.832,-0.421,0.369,0.353,1.236,0.09,1,1,1,-3.747,2.721,6,6,5.951
1,4.038,-0.315,-1.199,-0.574,-0.056,0.737,0.438,0,1,1,-2.059,4.038,5,4,4.954
0,-5.618,0.425,0.644,-0.327,1.006,-0.394,1.064,1,0,1,-5.618,-1.071,2,3,2.109
0,-9.527,-2.329,1.267,-1.124,0.159,-1.285,1.407,1,1,1,-9.527,-2.677,6,7,6.179
1,-8.591,-0.048,0.802,1.243,-0.9,-0.918,-0.236,0,0,1,-11.427,-8.591,1,1,0.89
1,-6.699,-0.402,0.86,0.747,-2.143,0.695,1.707,0,1,1,-10.883,-6.699,5,3,4.906
0,-3.112,-0.045,0.114,-0.513,-0.319,1.084,0.779,0,0,1,-3.112,-6.591,1,1,0.993
0,-8.438,-1.649,-1.526,-1.093,-0.681,0.13,-0.39,1,0,1,-8.438,-3.882,2,3,2.119
1,0.462,-1.25,-0.727,-1.759,-2.397,-1.186,-1.336,0,1,0,-8.743,0.462,9,8,9.028
0,-6.024,-1.225,0.377,0.982,1.688,1.674,-2.325,1,0,1,-6.024,-5.494,2,2,1.916
0,-2.982,0.473,0.025,-0.468,1.093,0.063,-0.649,0,1,1,-2.982,2.677,5,4,5.001
1,3.43,-0.266,-3.47,1.191,0.284,-0.391,0.902,0,0,1,1.027,3.43,1,2,1.345
0,-4.198,1.113,1.204,-0.682,-0.007,-1.608,1.695,0,1,1,-4.198,0.204,5,4,5.046
1,-5.254,0.331,0.249,0.418,0.001,-0.274,-0.43,1,0,1,-8.004,-5.254,2,2,2.032
1,5.59,1.699,-0.788,-0.249,0.329,-0.115,2.154,0,0,0,2.175,5.59,5,5,5.101
1,-4.202,1.694,-1.247,-0.384,-0.919,0.288,-0.262,1,0,1,-5.019,-4.202,2,2,1.823
1,0.415,1.9,1.133,0.053,-0.399,-1.945,1.326,1,0,0,-6.525,0.415,6,6,5.972
0,-7.705,1.839,-0.487,-0.53,-1.271,0.513,-1.508,1,0,1,-7.705,-6.358,2,2,1.795
0,-4.454,0.526,-0.388,0.858,1.374,-1.186,-1.261,0,1,1,-4.454,-0.303,5,4,4.973
1,-4.077,0.395,0.122,0.267,-1.545,0.497,0.579,0,1,1,-7.575,-4.077,5,3,4.825
0,-1.369,0.943,-0.135,-0.342,0.773,-0.26,-1.147,0,0,0,-1.369,1.618,5,5,5.107
1,7.841,-1.545,-0.909,0.458,0.4,-1.726,-0.386,1,1,0,-4.18,7.841,10,10,10.141
0,-5.927,1.14,1.766,-0.182,1.419,-0.682,-0.833,0,0,1,-5.927,-6.25,1,1,1.085
1,4.52,-0.66,-2.184,1.148,-0.013,1.495,0.372,0,1,1,-2.468,4.52,5,5,5.119
1,-11.376,-0.367,0.064,1.716,-1.829,0.505,0.313,0,0,1,-10.615,-11.376,1,1,0.846
1,4.726,-1.465,0.333,-0.777,0.135,-0.416,-0.648,0,1,0,-4.671,4.726,9,9,9.202
1,-11.917,-0.298,1.27,1.046,-1.651,-0.107,-0.085,0,0,1,-12.069,-11.917,1,1,0.893
0,0.397,0.768,-0.806,-0.991,0.884,-1.653,0.697,1,0,0,0.397,4.833,6,7,6.174
1,-5.373,-0.861,-0.88,-0.85,-0.614,0.27,-1.225,1,0,1,-7.631,-5.373,2,2,1.989
1,2.419,0.485,-1.23,0.527,0.135,-0.31,1.12,0,1,1,-3.243,2.419,5,3,4.924
1,4.949,-0.184,0.819,0.808,0.129,0.597,1.349,0,1,0,-4.283,4.949,9,9,9.167
1,1.954,0.004,-1.169,1.379,0.046,-0.433,-0.1,1,0,0,-4,1.954,6,7,6.145
0,-2.182,-1.428,-0.493,0.637,0.476,2.183,0.313,0,0,0,-2.182,2.325,5,5,5.103
0,-7.344,-0.013,0.713,1.251,-0.325,-0.419,0.021,0,1,1,-7.344,-3.192,5,3,4.94
0,-2.526,-0.186,0.862,-0.646,0.927,-2.406,0.856,0,1,0,-2.526,5.528,9,9,9.203
1,7.473,1.768,-1.861,-0.029,-0.459,0.281,-2.353,1,1,0,-3.482,7.473,10,9,9.96
0,-0.464,0.334,0.844,0.029,0.819,-0.806,0.91,0,0,0,-0.464,0.457,5,5,5.177
1,-5.66,-1.312,-1.864,0.194,-1.875,-1.821,1.032,1,0,1,-6.401,-5.66,2,2,2.036
1,0.836,1.606,0.177,-0.065,-0.035,0.113,0.269,1,1,1,-5.136,0.836,6,6,5.953
1,1.005,0.996,1.148,1.286,0.223,-0.399,0.996,0,0,0,-3.752,1.005,5,5,5.208
1,-2.756,-0.169,-0.959,0.77,-0.984,1.977,-1.068,0,1,1,-6.787,-2.756,5,3,4.767
1,-1.849,0.514,0.808,1.759,0.395,-0.081,0.619,1,1,1,-9.026,-1.849,6,6,6.066
0,0.538,0.466,-1.218,0.576,1.758,1.036,0.645,1,1,0,0.538,12.229,10,10,10.208
1,0.45,1.132,0.195,0.512,-0.647,-0.61,0.853,1,0,0,-4.007,0.45,6,7,6.171
1,-3.658,0.889,-0.539,0.546,-0.28,1.154,-0.966,1,0,1,-6.883,-3.658,2,2,1.97
0,-10.218,-1.172,1.103,-1.311,-0.497,0.328,-1.029,1,0,0,-10.218,-2.829,6,8,6.272
